Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1083230197,Newell,Brittany,Louisburg,NC,27549,7,Nurse Practitioner,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,12,34.0,34,100.0,40.194411765,31.897352941,33.295882353
1083233274,Hart,Gina,Saint Louis,MO,63141,1,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,23,41.0,41,55.0,45.733902439,35.549512195,37.147317073
1083242499,Dipinto,Caitlyn,San Luis Obispo,CA,93405,1,Physician Assistant,98967,"Telephone medical discussion provided by nonphysician professional, 11-20 minutes",O,110,129.0,129,290.0,21.694341085,14.563953488,13.573410853
1083242499,Dipinto,Caitlyn,San Luis Obispo,CA,93405,1,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,326,1170.0,1170,195.0,84.180521368,61.836444444,56.173752137
1083242499,Dipinto,Caitlyn,San Luis Obispo,CA,93405,1,Physician Assistant,99443,"Telephone medical discussion with physician, 21-30 minutes",O,47,47.0,47,450.0,119.85042553,31.448297872,27.94893617
1083247746,Franklin,Kimberly,Eau Claire,WI,54703,1,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,71,93.0,93,315.4,104.39204301,59.21655914,63.019677419
1083256127,Kachurka,Kaylee,Danville,PA,17822,1,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",F,11,17.0,17,130.35294118,55.264705882,38.854117647,39.614705882
1083257521,Jones,Anthony,San Antonio,TX,78249,1,Nurse Practitioner,99422,"Online digital evaluation and management service for an established patient for up to 7 days, total time 11-20 minutes",O,19,96.0,96,44.479166667,24.069375,18.986145833,19.632708333
1083257521,Jones,Anthony,San Antonio,TX,78249,1,Nurse Practitioner,99423,"Online digital evaluation and management service for an established patient for up to 7 days, total time 21 or more minutes",O,26,407.0,407,191.04422604,39.098255528,31.168255528,32.28
1083257521,Jones,Anthony,San Antonio,TX,78249,1,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,110,265.0,265,200.0,105.46015094,79.522716981,81.981207547
1083257521,Jones,Anthony,San Antonio,TX,78249,1,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,19,19.0,19,53.421052632,15.178947368,12.108947368,12.68
1083257521,Jones,Anthony,San Antonio,TX,78249,1,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,24,126.0,126,78.531746032,44.502857143,35.482857143,37.13
1083257521,Jones,Anthony,San Antonio,TX,78249,1,Nurse Practitioner,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,26,158.0,158,64.936708861,40.539810127,32.319810127,33.44
1083257521,Jones,Anthony,San Antonio,TX,78249,1,Nurse Practitioner,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,26,158.0,158,53.987341772,33.055189873,26.355189873,27.21
1083264584,Arnold,Melissa,Brevard,NC,28712,2,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,13,13.0,13,62.35,36.823846154,21.775384615,31.038461538
1083264923,Brickner-French,Taylor,Torrance,CA,90503,1,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,63,72.0,72,200.0,84.26,67.13,61.11
1083264923,Brickner-French,Taylor,Torrance,CA,90503,1,Physician Assistant,99443,"Telephone medical discussion with physician, 21-30 minutes",O,16,16.0,16,285.0,119.02,94.83,86.48
1083267363,Minium,Angela,Los Alamos,NM,87544,7,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,14,14.0,14,247.35714286,104.45142857,77.283571429,80.627857143
1083268239,Lantz,Alexa,Hershey,PA,17033,1,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",F,13,14.0,14,151.42857143,56.146428571,35.432857143,35.405714286
1083270094,Thomas,Anitta,Dallas,TX,75228,1,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,20,24.0,24,153.06,78.30125,44.244166667,43.28625
1083272546,Black,Renata,Arlington,TX,76015,1,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,22,30.0,30,75.0,47.658666667,33.000666667,32.84
1083273593,Carter,Kristen,Boston,MA,02114,1,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,17,18.0,18,532.55555556,121.91333333,86.518333333,76.383888889
1083274765,Locke,Jessica,Sturbridge,MA,01566,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,14,18.0,18,159.0,81.016111111,57.87,54.386666667
1083276232,Rose,Starlene,Midvale,UT,84047,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,17,19.0,19,405.12105263,58.573684211,46.725263158,61.117894737
1083276703,Prokopf,Rachel,River Forest,IL,60305,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,31,41.0,41,65.0,62.707073171,45.94195122,57.66804878
1083285753,Vara-Good,Rosalind,Keene,NH,03431,4,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",F,12,12.0,12,257.66666667,83.461666667,65.789166667,65.2425
1083286843,Sipe,Erica,Queen Creek,AZ,85142,1,Nurse Practitioner,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,15,17.0,17,29.0,12.026470588,6.7811764706,6.9282352941
1083290423,Tsykhulyak,Ivanna,Waterbury,CT,06705,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,32,36.0,36,186.0,83.252777778,43.810833333,40.115833333
1083294706,Harmer,Megan,Cambridge,MD,21613,4,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,28,28.0,28,206.0,61.403214286,32.201785714,48.4125
1083355382,Dobash,Jessica,Chattanooga,TN,37421,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,13,13.0,13,149.0,77.0,61.48,61.11
1083371264,Toler,Emily,Parkersburg,WV,26101,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,26,28.0,28,149.0,54.558928571,40.734642857,47.47
1083371264,Toler,Emily,Parkersburg,WV,26101,1,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,13,13.0,13,214.0,80.174615385,65.146923077,67.219230769
1083373633,Gellish,Katharine,Littleton,CO,80123,1,Nurse Practitioner,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,35,38.0,38,28.0,12.332105263,8.5328947368,8.415
1083374888,Robbins,Kimberly,Jacksonville,FL,32216,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,12,14.0,14,182.37142857,76.314285714,60.944285714,61.11
1083376081,Sabuneti,Kimberley,Willoughby,OH,44094,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,48,58.0,58,103.0,74.164482759,51.641034483,53.797241379
1083384036,Mastrostefano,James,Newport,RI,02840,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,19,20.0,20,158.0,79.6515,51.8105,49.9015
1083387690,Barnard,Lindsay,Clyo,GA,31303,2,Nurse Practitioner,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,11,13.0,13,15.0,11.696153846,9.3461538462,9.69
1083600183,Fareed-Farrukh,Sameera,Colorado Springs,CO,80910,1,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,11,11.0,11,43.090909091,42.712727273,34.094545455,44.5
1083600183,Fareed-Farrukh,Sameera,Colorado Springs,CO,80910,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,33,34.0,34,43.705882353,43.387352941,29.540294118,68.287941176
1083600381,Reynolds,Jeffrey,Orange,CT,06477,1,Nephrology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,16,19.0,19,150.0,139.00578947,99.585789474,91.039473684
1083600845,Jamal,Ayman,Phoenix,AZ,85006,1,Cardiology,99422,"Online digital evaluation and management service for an established patient for up to 7 days, total time 11-20 minutes",O,12,12.0,12,105.0,28.473333333,22.733333333,23.34
1083601009,Weaver,Benjamin,Wichita,KS,67206,1,Podiatry,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,127,128.0,128,25.0,17.0190625,12.95921875,14.317421875
1083601009,Weaver,Benjamin,Wichita,KS,67206,1,Podiatry,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,191,1046.0,1046,75.0,49.86083174,37.884091778,41.866892925
1083601009,Weaver,Benjamin,Wichita,KS,67206,1,Podiatry,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,195,1364.0,1364,62.0,46.369457478,35.528431085,37.931627566
1083601009,Weaver,Benjamin,Wichita,KS,67206,1,Podiatry,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,129,669.0,386,63.0,38.118056801,29.212630792,30.824813154
1083601520,Hollowell,John,Plano,TX,75024,1,Cardiology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,16,20.0,20,96.606,54.1695,36.6815,38.134
1083601520,Hollowell,John,Plano,TX,75024,1,Cardiology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,18,20.0,20,153.284,87.781,62.494,64.5185
1083601538,Eze,Placid,Starkville,MS,39759,4,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,94,96.0,96,150.0,90.369791667,63.897395833,63.696458333
1083601561,Kober,Margo,Seattle,WA,98104,1,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,12,12.0,12,124.25,63.305833333,42.236666667,37.081666667
1083601561,Kober,Margo,Seattle,WA,98104,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,13,13.0,13,204.61538462,101.40307692,78.073076923,69.133846154
1083602155,Bharadwaj,Jayaram,Anaheim,CA,92801,1,Medical Oncology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,70,129.0,129,185.0,142.73348837,101.88643411,90.545658915
1083602866,Tignor,David,Concord,NC,28027,1,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,24,27.0,27,215.0,84.274444444,63.248518519,68.97
1083603401,Aldrich,Martin,Lakewood Ranch,FL,34202,1,Cardiology,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,67,364.0,364,69.0,35.928873626,28.669972527,28.062692308
1083603708,Hood,Dannis,Ringgold,GA,30736,1,Interventional Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,24,24.0,24,78.3,16.814583333,11.802083333,13.3475
1083603708,Hood,Dannis,Ringgold,GA,30736,1,Interventional Cardiology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,208,1225.0,1225,167.58,49.227526531,36.953404082,41.314220408
1083603708,Hood,Dannis,Ringgold,GA,30736,1,Interventional Cardiology,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,240,1456.0,1456,215.37,46.96157967,32.68239011,34.583736264
1083603708,Hood,Dannis,Ringgold,GA,30736,1,Interventional Cardiology,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,19,26.0,23,128.18,38.586538462,30.896538462,32.018846154
1083603716,Jorn,Helen,Jacksonville,FL,32224,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,18,23.0,23,219.0,127.78347826,90.292173913,90.117391304
1083604094,Lehrner,Lawrence,Las Vegas,NV,89106,1,Nephrology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,11,11.0,11,401.0,112.23181818,72.773636364,88.990909091
1083604433,Khan,Mehernosh,Pittsfield,MA,01201,1,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,120,170.0,170,117.0,68.272,48.535647059,66.492117647
1083604433,Khan,Mehernosh,Pittsfield,MA,01201,1,Family Practice,99443,"Telephone medical discussion with physician, 21-30 minutes",O,12,13.0,13,169.0,101.09153846,66.751538462,88.882307692
1083604615,Lilienfeld,Armin,Jamaica Plain,MA,02130,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,57,78.0,78,533.15384615,143.22346154,95.981923077,85.214615385
1083604870,Chen,Chih,Springfield,MA,01104,1,Hospitalist,99442,"Telephone medical discussion with physician, 11-20 minutes",O,31,35.0,35,200.0,94.366857143,64.495428571,61.628571429
1083604870,Chen,Chih,Springfield,MA,01104,1,Hospitalist,99443,"Telephone medical discussion with physician, 21-30 minutes",O,45,49.0,49,242.0,132.62959184,93.943877551,90.432653061
1083605547,Jaffer,Farouc,Boston,MA,02114,1,Cardiology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,41,48.0,48,535.95833333,142.46354167,113.58354167,101.74
1083605646,Zusman,Randall,Boston,MA,02114,1,Cardiology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,163,216.0,216,533.89814815,143.34365741,94.626712963,83.972314815
1083606487,Win,Kyi Kyi,Sonora,CA,95370,4,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,76,89.0,89,63.696629213,36.426629213,28.182134831,44.125955056
1083606487,Win,Kyi Kyi,Sonora,CA,95370,4,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,103,118.0,118,101.33050847,66.932372881,50.831186441,70.135508475
1083606487,Win,Kyi Kyi,Sonora,CA,95370,4,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,119,158.0,158,151.55696203,100.82234177,72.838797468,94.817848101
1083606669,Pacanowski,John,Tucson,AZ,85718,1,Vascular Surgery,99441,"Telephone medical discussion with physician, 5-10 minutes",O,67,80.0,80,87.0,54.73725,42.274125,43.03475
1083606891,Fanelli,Elaine,Philadelphia,PA,19149,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,12,34.0,34,125.0,81.662352941,51.849117647,48.659705882
1083606891,Fanelli,Elaine,Philadelphia,PA,19149,1,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,11,15.0,15,150.0,115.862,78.882,73.694
1083607089,Abhyankar,Vivek,Marietta,OH,45750,4,Hematology-Oncology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,50,61.0,61,81.0,52.40852459,40.38442623,42.053442623
1083607089,Abhyankar,Vivek,Marietta,OH,45750,4,Hematology-Oncology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,26,30.0,30,165.0,84.529333333,60.431,62.485
1083607840,Yousufuddin,Ali,Chambersburg,PA,17201,1,Anesthesiology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,23,73.0,73,100.0,65.100410959,44.638219178,65.334657534
1083607840,Yousufuddin,Ali,Chambersburg,PA,17201,1,Anesthesiology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,83,289.0,289,140.0,96.41384083,67.81799308,93.583702422
1083608210,Weaver,James,Asheville,NC,28803,1,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,59,63.0,63,58.047619048,39.925555556,26.449206349,39.164126984
1083608210,Weaver,James,Asheville,NC,28803,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,58,63.0,63,107.0,70.392380952,45.304444444,61.342857143
1083608210,Weaver,James,Asheville,NC,28803,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,12,12.0,12,159.25,103.56083333,66.258333333,85.6025
1083608442,Sorial,Ehab,Fall River,MA,02721,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,29,36.0,36,212.5,92.397777778,45.933055556,45.935
1083608830,Singh,Yadwinder,Circleville,OH,43113,4.1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,20,21.0,21,126.0,87.589047619,48.065238095,50.65047619
1083609465,Pasquarello,Thomas,Hagerstown,MD,21740,1,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,65,122.0,122,125.93442623,77.581311475,48.870491803,48.41442623
1083610083,Robinson,Jay,North Kansas City,MO,64116,1,Neurology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,29,32.0,32,88.15625,55.1625,30.32875,31.075
1083610083,Robinson,Jay,North Kansas City,MO,64116,1,Neurology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,36,46.0,46,100.2173913,79.742826087,58.080434783,66.532173913
1083610125,Dematteo,Robert,Yonkers,NY,10701,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,27,30.0,30,110.66666667,100.54633333,80.62,71.9
1083610125,Dematteo,Robert,Yonkers,NY,10701,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,36,40.0,40,208.0,146.582,102.96325,88.498
1083610489,Aragona,Sharon,Slingerlands,NY,12159,1,Physician Assistant,99441,"Telephone medical discussion with physician, 5-10 minutes",O,20,22.0,22,86.136363636,45.601818182,32.782727273,34.549090909
1083610596,Park,Dorothy,Beverly Hills,CA,90211,1,Hematology-Oncology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,29,38.0,38,303.81578947,100.67052632,76.773947368,68.228421053
1083611123,Trimmer,Rosann,Steubenville,OH,43952,1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,22,23.0,23,155.0,74.887826087,22.723913043,25.042608696
1083611172,Ajjour,Mohamad,Roseville,MI,48066,1,Cardiology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,24,26.0,26,100.0,75.899230769,48.111153846,59.818461538
1083611289,Odorisi,Marc,Rochester,NY,14618,1,Cardiology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,11,11.0,11,172.0,97.386363636,73.418181818,73.054545455
1083611586,Hegde,Sadanand,Lumberton,NC,28358,4,Cardiology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,35,47.0,47,149.95914894,88.715106383,58.390425532,59.644680851
1083611594,Bajwa,Randeep,Stockton,CA,95204,1,Nephrology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,108,140.0,140,150.02,93.4325,66.657,64.195428571
1083611594,Bajwa,Randeep,Stockton,CA,95204,1,Nephrology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,58,70.0,70,230.02,132.33328571,100.34571429,96.409428571
1083611925,Kurzydlo,Grzegorz,Humble,TX,77338,1,Neurology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,14,24.0,24,98.958333333,57.32,45.67,44.5
1083612287,Joshi,Cyrus,Clarksville,IN,47129,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,58,103.0,103,120.0,84.683495146,55.049126214,59.8
1083612287,Joshi,Cyrus,Clarksville,IN,47129,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,12,19.0,19,145.0,120.80947368,71.691052632,77.782631579
1083612303,Lopez,Jerome,Sherman,TX,75092,1,Neurology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,27,33.0,33,137.0,53.979090909,29.883333333,31.639393939
1083612303,Lopez,Jerome,Sherman,TX,75092,1,Neurology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,14,17.0,17,222.0,87.538823529,53.444705882,55.883529412
1083612410,Delamerced,Amador,Cincinnati,OH,45248,1,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,22,25.0,25,66.0,53.702,34.174,36.092
1083612410,Delamerced,Amador,Cincinnati,OH,45248,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,71,91.0,91,110.0,87.646703297,48.564945055,51.083626374
1083612949,Leung,Yuk-Yuen,Fresno,CA,93720,1,Urology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,56,57.0,57,100.0,58.92754386,45.539473684,42.938596491
1083613129,Rajaratnam,Shanthi,Hamilton,OH,45013,1,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,15,15.0,15,95.0,83.934,22.217333333,29.163333333
1083613376,Wever,Kurt,Golden,CO,80403,1,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",F,76,95.0,95,94.0,35.704526316,27.451473684,27.199263158
1083613376,Wever,Kurt,Golden,CO,80403,1,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",O,92,119.0,119,94.0,57.215462185,43.885042017,42.785966387
1083613376,Wever,Kurt,Golden,CO,80403,1,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",F,19,19.0,19,154.0,66.639473684,53.169473684,52.63
1083613376,Wever,Kurt,Golden,CO,80403,1,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,21,23.0,23,154.0,91.817391304,73.197391304,71.89
1083613509,Riccio,David,East Haven,CT,06512,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,16,25.0,25,141.84,132.5832,90.6616,87.4944
1083614432,Zeddies,Clark,South Elgin,IL,60177,1,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",O,27,29.0,29,179.0,59.195172414,38.032413793,35.835172414
1083614432,Zeddies,Clark,South Elgin,IL,60177,1,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,15,16.0,16,179.0,95.08625,68.273125,64.710625
1083615462,Lee,Prescott,Peabody,MA,01960,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,42,58.0,58,286.0,136.11206897,88.323275862,82.606551724
1083615736,Giaimo,Joseph,Palm Beach Gardens,FL,33410,1,Pulmonary Disease,99442,"Telephone medical discussion with physician, 11-20 minutes",O,527,1261.0,1261,156.0,93.050459952,70.199960349,68.010769231
1083615736,Giaimo,Joseph,Palm Beach Gardens,FL,33410,1,Pulmonary Disease,99443,"Telephone medical discussion with physician, 21-30 minutes",O,64,68.0,68,228.0,131.51264706,101.21191176,98.196176471
1083615868,Dugger,Lisa,Knoxville,TN,37920,1,Nurse Practitioner,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,35,151.0,151,78.311258278,15.777218543,11.40384106,11.112119205
1083615975,Megard,Daniel,Yankton,SD,57078,4,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,19,20.0,20,116.25,89.562,28.235,29.594
1083616312,Shuman,Marla,Fairfax,VA,22033,1,Pulmonary Disease,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,28,28.0,28,29.0,22.843571429,18.2,14.92
1083616312,Shuman,Marla,Fairfax,VA,22033,1,Pulmonary Disease,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,28,116.0,116,84.0,67.227068966,53.088362069,43.303448276
1083616312,Shuman,Marla,Fairfax,VA,22033,1,Pulmonary Disease,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,29,137.0,137,75.0,56.976350365,45.059270073,39.062335766
1083616312,Shuman,Marla,Fairfax,VA,22033,1,Pulmonary Disease,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,19,41.0,30,61.0,45.669268293,36.388780488,32.012682927
1083616841,Mitterando,Jeanne,Bridgewater,NJ,08807,1,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",O,14,15.0,15,249.53333333,59.904666667,30.891333333,30.408
1083616916,Shipman,Bradley,San Antonio,TX,78209,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,22,32.0,32,317.0,125.7459375,77.7075,79.5371875
1083616957,Newman,George,Knoxville,TN,37923,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,18,18.0,18,100.0,67.273333333,53.6,71.9
1083617617,Cheema,Ayesha,Kingston,NY,12401,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,23,30.0,30,151.66666667,139.636,78.066666667,70.893666667
1083620116,Lamb,Joann,New Castle,PA,16105,4,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",O,27,33.0,33,71.0,54.191515152,33.973333333,35.491212121
1083620116,Lamb,Joann,New Castle,PA,16105,4,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,12,12.0,12,118.0,87.516666667,63.863333333,66.154166667
1083620793,Bennett,Andrew,Worcester,MA,01606,1,Psychiatry,99442,"Telephone medical discussion with physician, 11-20 minutes",O,31,98.0,98,263.0,93.880306122,72.961530612,70.082653061
1083620793,Bennett,Andrew,Worcester,MA,01606,1,Psychiatry,99443,"Telephone medical discussion with physician, 21-30 minutes",O,31,47.0,47,382.0,132.82468085,105.86212766,101.67893617
1083621023,Afzal,Haider,Baytown,TX,77521,1,Family Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,12,41.0,41,127.3,56.841219512,43.145609756,41.539756098
1083621023,Afzal,Haider,Baytown,TX,77521,1,Family Practice,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,12,58.0,58,105.18,51.060517241,38.628448276,37.314655172
1083621379,President,Marie,Belmont,CA,94002,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,26,26.0,26,113.0,104.38461538,76.468846154,66.531153846
1083621379,President,Marie,Belmont,CA,94002,1,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,42,49.0,49,162.0,151.23734694,101.68265306,85.334897959
1083621866,Smith,Pamela,Corpus Christi,TX,78414,1,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,46,48.0,48,100.0,54.83625,33.380208333,34.319791667
1083621866,Smith,Pamela,Corpus Christi,TX,78414,1,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,98,124.0,124,120.0,88.694274194,58.860241935,60.172822581
1083622450,Plachy,Lewis,Lincoln,NE,68516,1,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,37,38.0,38,88.0,52.026578947,50.088684211,53.678157895
1083622559,Epner,Elliot,Hershey,PA,17033,1,Medical Oncology,99442,"Telephone medical discussion with physician, 11-20 minutes",F,14,16.0,16,301.0,67.5375,50.65,49.340625
1083622906,Harris,Joshua,South Miami,FL,33143,1,Cardiology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,39,45.0,45,170.0,96.943555556,72.482666667,67.378444444
1083622906,Harris,Joshua,South Miami,FL,33143,1,Cardiology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,86,662.0,662,110.0,57.004531722,44.579018127,42.80673716
1083622906,Harris,Joshua,South Miami,FL,33143,1,Cardiology,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,90,690.0,690,103.61594203,52.547826087,38.667927536,36.309289855
